store_id,total_sales,unique_customers,product_diversity,fuel_transactions,total_transactions,fuel_share,chain_size,store_name,store_chain_id,store_chain_name,street_address,city,zip_code,latitude,longitude,log_customers,log_sales,log_products,log_chain_size,cluster,subcategory,purchase_count
28393,1720.485842,3,2,41,41,1,1,9414 burke lake road,14841,burke sunoco,9414 burke lake road,burke,22015,38.7942,-77.2716,1.3862943611198906,7.450943058521698,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
28400,10.64,1,2,0,1,0,1,Corner station,14848,Akash Capital llc,9195 Jefferson St,Commerce,30529,34.2055,-83.4628,0.6931471805599453,2.454447442303292,1.0986122886681098,0.6931471805599453,4,Cigars,45
28403,37.178262000000004,1,1,1,1,1,1,Askins Creek BP,14851,Askins Creek Store,42676 hwy 12,avon,27915,35.3232,-75.5093,0.6931471805599453,3.642266296046184,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28406,1.39,1,1,0,1,0,1,Route 1 BP,14853,Route 1 BP,2307 Jefferson Davis Hwy,Fredericksburg,22401,38.2795,-77.4908,0.6931471805599453,0.8712933659434192,0.6931471805599453,0.6931471805599453,4,Cigars,45
28407,349.53425400000003,5,7,8,10,0.8,1,WO F&B,14854,WO F&B,2246 S State Road 32,Wanship,84017,40.8077,-111.408,1.791759469228055,5.859458430658112,2.0794415416798357,0.6931471805599453,2,Premium/Super Premium,317
28411,117.665562,1,2,1,1,1,1,SLAYTON BP/ MARATHON,14856,Aryan LLC,2501 20TH STREET,SLAYTON,56172,43.9931,-95.7563,0.6931471805599453,4.776309133151828,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
28414,486.893873,7,4,7,8,0.875,1,MAD FUELS INC,14858,Mad Fuels,601 W 12 Mile Rd,Madison Heights,48071,42.5042,-83.1116,2.0794415416798357,6.190097908841731,1.6094379124341003,0.6931471805599453,2,Premium/Super Premium,317
28415,62.95741900000001,1,1,1,1,1,7,Westside 76,14859,California Fresno Oil,46370 W Panoche Rd,Firebaugh,93622,36.6386,-120.627,0.6931471805599453,4.158217533805694,0.6931471805599453,2.0794415416798357,1,Premium/Super Premium,14
28418,27.791757,1,1,1,1,1,7,Bad Buds,14859,California Fresno Oil,6777 N Cedar Ave,Fresno,93710,36.837,-119.755,0.6931471805599453,3.3600891308967125,0.6931471805599453,2.0794415416798357,1,Premium/Super Premium,14
28419,5050.351965,2,7,119,121,0.9834710743801653,7,University Market,14859,California Fresno Oil,794 W Shaw Ave,Clovis,93612,36.8082,-119.727,1.0986122886681098,8.527411202281499,2.0794415416798357,2.0794415416798357,2,Premium/Super Premium,317
28420,123.66055800000001,1,1,2,2,1,7,Selma 76,14859,California Fresno Oil,2806 Floral Ave,Selma,93662,36.5768,-119.627,0.6931471805599453,4.825594507545883,0.6931471805599453,2.0794415416798357,1,Premium/Super Premium,14
28423,72.868312,1,1,1,1,1,127,Hucks # 100 Hannibal MO,8283,Martin & Bayley Inc.,3441 Saint Marys Ave,Hannibal,63401,39.7116,-91.3903,0.6931471805599453,4.3022839403251805,0.6931471805599453,4.852030263919617,1,Premium/Super Premium,14
28424,26.39,2,7,0,2,0,127,Hucks # 324 Evansville IN,8283,Martin & Bayley Inc.,101 N Cross Pointe Blvd,Evansville,47715,37.9775,-87.4619,1.0986122886681098,3.3101779832749867,2.0794415416798357,4.852030263919617,4,Cigars,45
28425,424.53765200000004,6,3,7,7,1,1,Sugar Shack,14861,Sugar Shack,5490 Butman Rd,Gladwin,48624,44.1316,-84.4675,1.9459101490553132,6.053353432935186,1.3862943611198906,0.6931471805599453,2,Premium/Super Premium,317
28428,19.99,1,1,0,1,0,1,Madison Petroleum LLC,14863,Madison Petroleum LLC,28945 John R Rd,Madison Heights,48071,42.5044,-83.1063,0.6931471805599453,3.0440461338325417,0.6931471805599453,0.6931471805599453,4,Cigars,45
28429,1833.040322,5,8,39,48,0.8125,2,A1EXPRESS SUNOCO,14864,a1express,57 Youngstown Warren Rd,Niles,44446,41.1833,-80.7184,1.791759469228055,7.514276638398062,2.1972245773362196,1.0986122886681098,2,Premium/Super Premium,317
28430,378.214913,5,2,10,10,1,2,A1EXPRESS ROBBINS,14864,a1express,2670 Robbins Ave,Niles,44446,41.1824,-80.7184,1.791759469228055,5.938103097139205,1.0986122886681098,1.0986122886681098,2,Premium/Super Premium,317
28437,69.71329499999999,2,1,2,2,1,8,gb10,2341,gill bros llc,3355 Lord Fairfax Hwy,Berryville,22611,39.1714,-77.9713,1.0986122886681098,4.258633603314224,0.6931471805599453,2.1972245773362196,1,Premium/Super Premium,14
28440,856.387822,17,2,18,18,1,3,Rattlers,14868,Hafiz Enterprises,9009 Hwy 290 E,Chappell Hill,77426,30.135,-96.2555,2.8903717578961645,6.753890350657363,1.0986122886681098,1.3862943611198906,2,Premium/Super Premium,317
28443,32.117961,1,1,1,1,1,1,Cornerstone Filling Station,14870,Cornerstone Filling Station,S101W34414 County Road LO,Eagle,53119,43.2954,-90.3566,0.6931471805599453,3.500075763612256,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28448,1002.668933,2,1,27,27,1,9,North Brookfield Farms,2271,Algoo & Sons Inc,206 N Main St,North Brookfield,01535,42.2692,-72.0848,1.0986122886681098,6.9114174978648775,0.6931471805599453,2.302585092994046,1,Premium/Super Premium,14
28452,1.49,1,1,0,1,0,1,MAGNOLIA FOOD MART,14878,MAGNOLIA FOOD MART,28275 Nichols Sawmill Rd,Magnolia,77355,30.168,-95.7533,0.6931471805599453,0.9122827104766164,0.6931471805599453,0.6931471805599453,4,Cigars,45
28453,102.581077,2,2,1,2,0.5,2,Snack shak 2,14879,snack shack,8005 Fountain Mesa Rd,Fountain,80817,38.7141,-104.701,1.0986122886681098,4.640354658701875,1.0986122886681098,1.0986122886681098,1,Premium/Super Premium,14
28455,24.060000000000002,1,3,0,1,0,1,Nick's Landing,14880,Vraj Inc,868 Seamons Rd,Rock Island,38581,35.7866,-85.5891,0.6931471805599453,3.2212729494679224,1.3862943611198906,0.6931471805599453,4,Cigars,45
28456,859.958915,4,2,26,26,1,1,snack attack,14881,HARI 2 LLC,4302 S Main St,Joplin,64804,37.0415,-94.5153,1.6094379124341003,6.758046785519167,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
28462,9.81,1,3,0,1,0,1,KANKUS EXPRESS 5,14888,Devin Inc.,7900 Shallowford Rd,Chattanooga,37421,35.0338,-85.1332,0.6931471805599453,2.3804716316511167,1.3862943611198906,0.6931471805599453,4,Cigars,45
28465,64.99993500000001,1,1,1,1,1,1,Pegs Pitstop,14890,hbd llc,1690 Owenton Rd,Corinth,41010,38.4884,-84.5906,0.6931471805599453,4.189653757177456,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28468,110.705918,3,5,3,3,1,1,Hocutt's Gas & Grocery LLC,14887,Hocutt's Gas & Grocery,289 Highway 13 S,Berry,35546,33.6286,-87.6604,1.3862943611198906,4.7158696858713425,1.791759469228055,0.6931471805599453,2,Premium/Super Premium,317
28470,16.84,3,3,0,3,0,1,Carl's Shell,14893,Sunkor INC,11180 N Goede Rd,Edgerton,53534,42.8357,-89.0243,1.3862943611198906,2.8814431271518632,1.3862943611198906,0.6931471805599453,4,Cigars,45
28471,13.92,1,1,0,1,0,1,Christys,14895,christy stephens llc.,3410 Peppers Ferry Rd,Radford,24141,37.172,-80.5164,0.6931471805599453,2.702702594775615,0.6931471805599453,0.6931471805599453,4,Cigars,45
28474,447.84819000000005,3,1,9,9,1,1,Tamarack Sports,14898,Tamarack Sports,9599 N Greenville Rd,Lakeview,48850,43.4325,-85.2647,1.3862943611198906,6.106684723666996,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28476,951.144196,10,6,13,13,1,1,pardners general store,14900,panjtan inc,2501 E US Highway 80,Terrell,75161,32.733,-96.2518,2.3978952727983707,6.858716489708045,1.9459101490553132,0.6931471805599453,2,Premium/Super Premium,317
28477,4.48,1,2,1,1,1,1,rebels,14901,Rebels,704 N Lincoln Ave,Rockport,47635,37.8905,-87.0549,0.6931471805599453,1.7011051009599243,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
28478,210.07022600000002,3,2,5,5,1,1,Bp to GO,14902,dharm veer inc,500 S 7th St,Cuba,61427,40.4899,-90.1906,1.3862943611198906,5.352190902746781,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
28483,15.000249,1,1,1,1,1,4,Rainbow Market #3,14907,Rainbow Market,1594 N Nellis Blvd,Las Vegas,89110,36.1885,-115.062,0.6931471805599453,2.7726042846186867,0.6931471805599453,1.6094379124341003,1,Premium/Super Premium,14
28484,5.38,1,1,0,1,0,4,Rainbow Market #9,14907,Rainbow Market,5075 E Washington Ave,Las Vegas,89110,36.1811,-115.063,0.6931471805599453,1.8531680973566984,0.6931471805599453,1.6094379124341003,4,Cigars,45
28485,39.999841,1,1,1,1,1,4,Rainbow Market #8,14907,Rainbow Market,4985 E Desert Inn Rd,Las Vegas,89121,36.1293,-115.066,0.6931471805599453,3.713568188648008,0.6931471805599453,1.6094379124341003,1,Premium/Super Premium,14
28486,97.10694000000001,2,1,2,2,1,4,Rainbow Market #5,14907,Rainbow Market,3887 E Lake Mead Blvd,Las Vegas,89115,36.1953,-115.09,1.0986122886681098,4.586058108207703,0.6931471805599453,1.6094379124341003,1,Premium/Super Premium,14
28491,31.187151,1,1,1,1,1,2,Plaza Sunoco,14910,SQ LLC,1385 Volunteer Pkwy,Bristol,37620,36.5597,-82.2099,0.6931471805599453,3.471567335646726,0.6931471805599453,1.0986122886681098,1,Premium/Super Premium,14
28492,17.94,1,1,0,1,0,2,Ford and Venoy Petroleum,14606,SOUTHGATE PETROLEUM,32843 Ford Rd,Garden City,48135,42.3247,-83.3643,0.6931471805599453,2.9412760877579323,0.6931471805599453,1.0986122886681098,4,Cigars,45
28499,573.868971,8,3,17,15,1.1333333333333333,3,jacks Quick Stop,12458,jacks corner store,6330 Holton Rd,Twin Lake,49457,43.3682,-86.1534,2.1972245773362196,6.354142138307812,1.3862943611198906,1.3862943611198906,2,Premium/Super Premium,317
28502,5,1,1,0,1,0,1,Joplin Mini Mart,14918,Joplin Mini Mart,1210 E 15th St,Joplin,64804,37.0743,-94.5014,0.6931471805599453,1.791759469228055,0.6931471805599453,0.6931471805599453,4,Cigars,45
28504,26.63,2,6,0,2,0,2,JD's Quik Stop 2,14919,JD's Quik Stop LLC,1115 Edison St,Brush,80723,40.2555,-103.633,1.0986122886681098,3.318902138935325,1.9459101490553132,1.0986122886681098,4,Cigars,45
28506,3.99,1,1,0,1,0,1,Rps pokhara llc,14921,Rps pokhara LLC,1735 Avenue H,Fort Madison,52627,40.6306,-91.3298,0.6931471805599453,1.6074359097634274,0.6931471805599453,0.6931471805599453,4,Cigars,45
28509,38.340946,1,3,2,2,1,1,tallassee marathon,14924,HARI KRUPA FOOD LLC,511 Jordan Ave,Tallassee,36078,32.5301,-85.897,0.6931471805599453,3.672265859443528,1.3862943611198906,0.6931471805599453,1,Premium/Super Premium,14
28523,83.002983,1,1,1,1,1,1,Hamtown Stop n Go,14936,Revtiji Baldevji Harikrishna inc,1104 Canton Rd,Cadiz,42211,36.85,-87.8492,0.6931471805599453,4.430852310117543,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28525,108.968841,2,1,2,2,1,13,EZ Mart Haverhill,14937,EZ Mart,2 Hilldale Ave,Haverhill,01832,42.7788,-71.0909,1.0986122886681098,4.700197062029331,0.6931471805599453,2.6390573296152584,1,Premium/Super Premium,14
28526,42.248582000000006,1,1,1,1,1,13,EZ Mart Foods,14937,EZ Mart,232 Ashland St,North Adams,01247,42.693,-73.1075,0.6931471805599453,3.766964446713244,0.6931471805599453,2.6390573296152584,1,Premium/Super Premium,14
28533,67.845217,1,1,1,1,1,13,EZ Mart ME,14937,EZ Mart,10 Frost Hill Ave,Lisbon Falls,04252,44.0045,-70.0713,0.6931471805599453,4.231860752899502,0.6931471805599453,2.6390573296152584,1,Premium/Super Premium,14
28539,64.434252,1,1,1,1,1,1,Fuel Plus 2,14940,fuel plus 2,3950 Memorial Blvd,Port Arthur,77640,29.9138,-93.9489,0.6931471805599453,4.181045852250849,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28542,1243.30991,1,2,49,49,1,3,Sunny Food Mart #2,13746,HEATHER FOOD MART CORP,2213 Dridge,Paducah,42003,37.0566,-88.582,0.6931471805599453,7.126336366067157,1.0986122886681098,1.3862943611198906,1,Premium/Super Premium,14
28546,11.530000000000001,2,4,0,2,0,4,GNG Store 2,14945,GIT'N GO MARKETS,501 S Charles G Seivers Blvd,Clinton,37716,36.0922,-84.139,1.0986122886681098,2.528125768907977,1.6094379124341003,1.6094379124341003,4,Cigars,45
28547,2.99,1,1,0,1,0,4,GNG Store 3,14945,GIT'N GO MARKETS,630 Clinch Ave,Clinton,37716,36.0807,-84.1322,0.6931471805599453,1.3837912309017721,0.6931471805599453,1.6094379124341003,4,Cigars,45
28553,4531.921889,1,2,93,93,1,169,Truenorth 880,4916,Truenorth Energy LLC,2721 Manitowoc Rd,Green Bay,54311,44.4656,-87.9469,0.6931471805599453,8.419122019157705,1.0986122886681098,5.135798437050262,3,Water,96
28555,51.151209,1,1,1,1,1,11,Freeport Boco,14949,Bowen Oil Company,511 E Stephenson St,Freeport,61032,42.3009,-89.6119,0.6931471805599453,3.9541473643036564,0.6931471805599453,2.4849066497880004,1,Premium/Super Premium,14
28556,11.99,1,2,0,1,0,11,Kinney Pump House,14949,Bowen Oil Company,502 Center St,Durand,61024,42.4314,-89.3317,0.6931471805599453,2.5641798306825083,1.0986122886681098,2.4849066497880004,4,Cigars,45
28558,6.18,1,2,0,1,0,11,Pearl City Boco,14949,Bowen Oil Company,100 N Main St,Pearl City,61062,42.2673,-89.8266,0.6931471805599453,1.9712993830601329,1.0986122886681098,2.4849066497880004,4,Cigars,45
28559,97.72527699999999,1,1,1,1,1,11,Orangeville Boco,14949,Bowen Oil Company,456 W High,Orangeville,61060,42.4681,-89.6416,0.6931471805599453,4.5923410129423905,0.6931471805599453,2.4849066497880004,1,Premium/Super Premium,14
28563,10,1,1,0,1,0,11,Monroe Phillips,14949,Bowen Oil Company,317 8th St,Monroe,53566,42.6038,-89.6548,0.6931471805599453,2.3978952727983707,0.6931471805599453,2.4849066497880004,4,Cigars,45
28568,500.485316,6,1,9,9,1,2,Cratches,14953,JSZ Inc,5337 US Highway 264 W,Washington,27889,35.6013,-77.1231,1.9459101490553132,6.217574326813796,0.6931471805599453,1.0986122886681098,1,Premium/Super Premium,14
28576,27.089193,2,2,2,2,1,1,florida bay sunshine,14960,florida bay sunshine llc,2025 W 15th St,Panama City,32401,30.1751,-85.6918,1.0986122886681098,3.3353849116183807,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
28579,1089.205654,4,22,20,25,0.8,1,Hales Oil Co Stockton,14964,Hales Oil Co. Stockton,29 N Connor Ave,Stockton,84071,40.4523,-112.363,1.6094379124341003,6.994121630821098,3.1354942159291497,0.6931471805599453,2,Premium/Super Premium,317
28582,444.392721,6,2,12,12,1,1,ice box,14966,ice box,18324 Clay Rd,Houston,77084,29.8316,-95.6845,1.9459101490553132,6.098956412076344,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
28588,159.043203,1,2,2,2,1,1,Rockmart Hwy Food Mart LLC,14971,Rockmart Hwy Food Mart LLC,1999 Rockmart Hwy,Cedartown,30125,34.0183,-85.207,0.6931471805599453,5.075443797535326,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
28590,124.01848199999998,1,2,2,2,1,1,Dotties Country Store,14973,Dotties Country Store,5765 North Lee Hwy,Fairfield,24435,37.8829,-79.283,0.6931471805599453,4.82846158237268,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
28591,24.43,1,4,1,1,1,1,East 31 Food Mart,14974,East 31 Inc,706 N 3rd St,Bardstown,40004,37.8205,-85.4632,0.6931471805599453,3.2359295794340284,1.6094379124341003,0.6931471805599453,1,Premium/Super Premium,14
28595,12.29,1,1,0,1,0,8,Swift Fresh Market - Bridgeport,14975,Haque LLC,1598 Capitol Ave,Bridgeport,06604,41.1889,-73.2173,0.6931471805599453,2.587011872725154,0.6931471805599453,2.1972245773362196,4,Cigars,45
28609,201.853631,4,2,5,5,1,1,collidge fuel mart,14983,coolidge Fuel Mart Inc,10550 W Jefferson Ave,River Rouge,48218,42.2738,-83.1347,1.6094379124341003,5.312484689418309,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
28614,72.204654,1,2,2,2,1,1,Hilltop BP,14987,Hilltop B.P.,2177 E Midland Trl,Buena Vista,24416,37.7598,-79.3756,0.6931471805599453,4.293258998181165,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
28616,7.36,2,4,0,2,0,1,S&S Food Mart LLC,14989,S&S Food Mart LLC,223 Airways Blvd,Jackson,38301,35.6164,-88.8288,1.0986122886681098,2.1234584270966104,1.6094379124341003,0.6931471805599453,4,Cigars,45
28619,0.99,1,1,0,1,0,1,janci food mart,14993,janci & shlok llc,127 S Blackstock Rd,Spartanburg,29301,34.9331,-82.0018,0.6931471805599453,0.688134638736401,0.6931471805599453,0.6931471805599453,4,Cigars,45
28625,18.2,1,1,0,1,0,1,Kirtan 1 Inc,14996,KIRTAN 1 INC,1730 N HWY 72,LEBANON,17046,40.3468,-76.4275,0.6931471805599453,2.954910279033736,0.6931471805599453,0.6931471805599453,4,Cigars,45
28626,7.98,1,1,0,1,0,2,Liberty Street Mart,14998,EAST WINSTON OIL LLC,1522 N Liberty St,Winston Salem,27105,36.1144,-80.2346,0.6931471805599453,2.194999882314108,0.6931471805599453,1.0986122886681098,4,Cigars,45
28629,3.39,1,1,0,1,0,8,Gill fuels inc,4840,gill fuels/ pg trading,2072 W Yosemite Ave,Manteca,95337,37.797,-121.252,0.6931471805599453,1.4793292270870801,0.6931471805599453,2.1972245773362196,4,Cigars,45
28632,180.139552,3,5,3,5,0.6,1,Williams Fast Stop LLC,15000,Williams Fast Stop LLC,16425 Tom Akers Rd,Eminence,65466,37.1556,-91.3588,1.3862943611198906,5.199267739718614,1.791759469228055,0.6931471805599453,2,Premium/Super Premium,317
28633,462.967118,7,5,7,8,0.875,1,Eshangi BP,15001,Eshangi BP,5043 Southport Supply Rd SE,Southport,28461,33.952,-78.0485,2.0794415416798357,6.139813683335804,1.791759469228055,0.6931471805599453,2,Premium/Super Premium,317
28639,90.608424,1,1,1,1,1,2,highland citco,15008,white cloud21llc,1600 S Highland Ave,Clearwater,33756,27.9384,-82.7754,0.6931471805599453,4.51752323251706,0.6931471805599453,1.0986122886681098,1,Premium/Super Premium,14
28641,69.700233,2,1,2,2,1,1,bp chesterland,15010,BP of Chesterland,8501 Mayfield Rd,Chesterland,44026,41.5216,-81.3383,1.0986122886681098,4.258448868512373,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28643,269.248435,2,2,10,10,1,1,Euromarket & Cafe,15012,RK Enterprises RVA LLC,523 S Washington Hwy,Ashland,23005,37.7475,-77.4712,1.0986122886681098,5.59934166556823,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
28644,43.68377000000001,1,2,2,2,1,2,Jay Durga LLc,15013,Lil Sammy Food Mart,2135  South Volusia Ave.,Orange City,32763,28.9276,-81.2996,0.6931471805599453,3.7996103484390664,1.0986122886681098,1.0986122886681098,1,Premium/Super Premium,14
28645,367.384003,5,3,9,8,1.125,2,Shree Vehrai Krupa Inc,15013,Lil Sammy Food Mart,600 S Charles Richard Beall Blvd,Debary,32713,28.8561,-81.3223,1.791759469228055,5.909125880528469,1.3862943611198906,1.0986122886681098,2,Premium/Super Premium,317
28646,71.018816,1,1,1,1,1,1,Mobile One Stop,15014,LNR Express Inc,4652 Chapel Hill Rd,Douglasville,30135,33.6786,-84.7154,0.6931471805599453,4.276927418207781,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28648,85.218705,1,1,1,1,1,1,Texaco food mart,15016,mcginnis mega retail inc,7110 McGinnis Ferry Rd,Suwanee,30024,34.068,-84.1666,0.6931471805599453,4.456887149489188,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28652,500.58467700000006,5,2,9,9,1,1,GRAGS INC,15020,GRAGS INC,331 Martin Luther King Jr Street SW,Grand Rapids,49503,42.9488,-85.6762,1.791759469228055,6.21777244060649,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
28655,138.17280399999999,2,1,2,2,1,1,Stop & Go No 10 Inc,15023,Stop & Go No 10 Inc,13785 Allen Rd,Southgate,48195,42.2061,-83.2284,1.0986122886681098,4.9357163552492,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28657,42.995526000000005,1,1,1,1,1,1,150 Quick Stop,15024,H & S Minit Mart LLC,4598 Springfield Rd,Bardstown,40004,37.7826,-85.3958,0.6931471805599453,3.784087946930133,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28660,0.99,1,1,1,1,1,1,JR'S Big Country Store,15026,JR'S BIG COUNTRY STORE LLC,35931 County Road 32,Alberta,36530,30.4729,-87.5142,0.6931471805599453,0.688134638736401,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
28663,8.96,1,3,0,1,0,1,Thompsons Food Mart,15029,Thompsons Food Mart,509 W Stephen Foster Ave,Bardstown,40004,37.8105,-85.476,0.6931471805599453,2.298577071596507,1.3862943611198906,0.6931471805599453,4,Cigars,45
28666,377.069189,6,3,6,7,0.8571428571428571,1,Clarkston Marathon,15033,Mt Clark,6550 Dixie Hwy,Clarkston,48346,42.7153,-83.4118,1.9459101490553132,5.935077218552409,1.3862943611198906,0.6931471805599453,2,Premium/Super Premium,317
28667,534.041842,1,6,15,16,0.9375,1,Angola One Stop,15034,Angola Oil Inc,1455 N 200 W,Angola,46703,41.6633,-85.033,0.6931471805599453,6.2823449531836095,1.9459101490553132,0.6931471805599453,2,Premium/Super Premium,317
28681,368.497896,6,7,7,10,0.7,2,Jamesville Mini Mart,14953,JSZ Inc,28187 US Highway 64,Jamesville,27846,35.8087,-76.8868,1.9459101490553132,5.912145046190719,2.0794415416798357,1.0986122886681098,2,Premium/Super Premium,317
28682,20,1,1,0,1,0,1,B'S TOBACCO & FOOD MART,15044,B'S TOBACCO & FOOD MART,3114 NORTH MAIN STREET,HOPE MILLS,28348,34.9797,-78.9608,0.6931471805599453,3.044522437723423,0.6931471805599453,0.6931471805599453,4,Cigars,45
