invoice_id,city,customer_type,gender,product_line,unit_price,quantity,measure_date,measure_time,payment,rating,branch,tax_5_percent,total,cogs,gross_income,gross_margin_percentage
312-66-2725,Naypyitaw,Member,Male,Electronic accessories,18.25,2,2017-02-14,16:00:00,Cash,4.1,C,1.825,38.325,19.42,17,46
250-12-8947,Mandalay,Normal,Female,Sports and travel,10.06,12,2017-04-04,16:00:00,Ewallet,4.3,B,6.036,126.756,99.84,NA,NA
880-72-5964,Naypyitaw,Member,Male,Fashion accessories,36.49,4,2017-06-07,12:00:00,Cash,5.3,C,7.298,153.258,104.7,41,28
438-34-7629,Mandalay,Member,Male,Sports and travel,64.99,1,2017-03-26,18:00:00,Cash,8.4,B,3.2495,68.2395,53.52,11,17
791-48-2842,Naypyitaw,Member,Female,Sports and travel,98.06,20,2017-10-01,16:00:00,Ewallet,6.2,C,98.06,2059.26,1624.87,NA,NA
698-39-5870,Naypyitaw,Member,Male,Health and beauty,49.6,5,2017-05-01,16:00:00,Cash,9.9,C,12.4,260.4,170.27,77,31
476-30-7548,Naypyitaw,Normal,Male,Food and beverages,13.03,12,2017-11-17,14:00:00,Credit card,7.6,C,7.818,164.178,80.88,75,48
476-25-7682,Yangon,Normal,Male,Sports and travel,40.22,2,2017-09-17,19:00:00,Cash,6.2,A,4.022,84.462,72.23,8,10
623-46-4309,Mandalay,Normal,Female,Health and beauty,52.85,8,2017-04-02,19:00:00,Cash,5.2,B,21.14,443.94,281.96,140,33
225-93-4673,Naypyitaw,Member,Male,Home and lifestyle,58.42,10,2017-07-19,11:00:00,Ewallet,5.7,C,29.21,613.41,302.02,NA,NA
663-91-2691,Mandalay,Member,Female,Home and lifestyle,53.64,2,2017-12-09,10:00:00,Ewallet,7.3,B,5.364,112.644,92.59,NA,NA
355-71-3965,Naypyitaw,Normal,Male,Fashion accessories,54.88,7,2017-03-12,13:00:00,Credit card,4.2,C,19.208,403.368,344.24,39,10
276-38-8551,Naypyitaw,Member,Male,Home and lifestyle,21.76,11,2017-08-10,10:00:00,Cash,8,C,11.968,251.328,139.18,100,41
647-75-1544,Yangon,Member,Male,Electronic accessories,22,5,2017-11-30,11:00:00,Cash,9.3,A,5.5,115.5,62.93,47,42
667-71-8673,Yangon,Member,Female,Home and lifestyle,15.42,2,2017-10-13,14:00:00,Ewallet,5.2,A,1.542,32.382,18.41,NA,NA
775-14-7904,Yangon,Normal,Male,Sports and travel,51.16,3,2017-04-23,16:00:00,Ewallet,5.2,A,7.674,161.154,103.15,NA,NA
935-99-6544,Mandalay,Normal,Female,Food and beverages,88.51,20,2017-06-06,18:00:00,Credit card,7.4,B,88.51,1858.71,1267.91,502,28
166-10-8795,Mandalay,Member,Male,Home and lifestyle,24.36,5,2017-04-14,14:00:00,Ewallet,6.5,B,6.09,127.89,106.08,NA,NA
160-70-4591,Yangon,Member,Male,Sports and travel,53.26,3,2017-08-24,15:00:00,Ewallet,6.9,A,7.989,167.769,118.34,NA,NA
850-50-9017,Yangon,Normal,Male,Sports and travel,83.76,8,2017-11-30,14:00:00,Credit card,7.2,A,33.504,703.584,572.68,97,14
256-62-2041,Mandalay,Normal,Female,Health and beauty,36.59,16,2017-10-10,14:00:00,Ewallet,4.2,B,29.272,614.712,390.84,NA,NA
591-70-9018,Mandalay,Normal,Male,Food and beverages,11.59,3,2017-05-10,18:00:00,Ewallet,4.3,B,1.7385,36.5085,23.24,NA,NA
454-55-6582,Yangon,Member,Male,Sports and travel,82.9,5,2017-03-02,17:00:00,Cash,10,A,20.725,435.225,276.23,138,33
578-30-9848,Yangon,Member,Female,Electronic accessories,96.25,30,2017-12-06,11:00:00,Ewallet,9,A,144.375,3031.875,1993.47,NA,NA
511-26-5871,Mandalay,Member,Female,Fashion accessories,99.8,20,2017-10-02,18:00:00,Cash,6.8,B,99.8,2095.8,1616.91,379,18
107-54-7793,Mandalay,Member,Male,Health and beauty,99.72,20,2017-11-02,17:00:00,Credit card,7.5,B,99.72,2094.12,1779.07,215,10
129-19-3196,Naypyitaw,Member,Male,Sports and travel,89.04,9,2017-04-01,16:00:00,Cash,8.2,C,40.068,841.428,474.67,326,40
510-41-3490,Mandalay,Normal,Male,Fashion accessories,60.67,6,2017-11-01,16:00:00,Cash,7.4,B,18.201,382.221,247.4,116,32
251-57-8788,Naypyitaw,Normal,Female,Home and lifestyle,11.53,7,2017-11-03,14:00:00,Cash,6.1,C,4.0355,84.7455,59.33,21,26
688-29-8027,Yangon,Normal,Female,Home and lifestyle,91.9,2,2017-04-21,12:00:00,Ewallet,6.6,A,9.19,192.99,116.4,NA,NA
617-83-2512,Yangon,Normal,Male,Sports and travel,94.33,3,2017-05-13,19:00:00,Credit card,9.8,A,14.1495,297.1395,171.47,111,39
892-13-3263,Naypyitaw,Member,Female,Sports and travel,24.79,15,2017-03-21,16:00:00,Cash,6,C,18.5925,390.4425,258.36,113,30
569-99-5499,Naypyitaw,Member,Male,Sports and travel,45,12,2017-12-18,11:00:00,Cash,6.2,C,27,567,365.38,174,32
340-10-7520,Naypyitaw,Member,Male,Sports and travel,99.24,9,2017-07-09,17:00:00,Credit card,5.6,C,44.658,937.818,489.47,403,45
771-14-9114,Yangon,Member,Female,Home and lifestyle,33.53,1,2017-03-07,16:00:00,Cash,8.1,A,1.6765,35.2065,19.34,14,42
215-42-1587,Naypyitaw,Member,Male,Home and lifestyle,53.64,19,2017-03-23,15:00:00,Cash,4.5,C,50.958,1070.118,707.94,311,30
820-32-6563,Mandalay,Normal,Male,Home and lifestyle,59.72,8,2017-06-18,13:00:00,Cash,4.2,B,23.888,501.648,303.23,174,36
434-50-8463,Naypyitaw,Member,Female,Home and lifestyle,76.51,9,2017-01-02,12:00:00,Cash,4.8,C,34.4295,723.0195,439.7,248,36
673-25-6937,Naypyitaw,Normal,Male,Fashion accessories,66.09,8,2017-05-13,14:00:00,Credit card,6.7,C,26.436,555.156,339.83,188,35
205-94-1507,Mandalay,Normal,Female,Health and beauty,32.25,10,2017-04-04,19:00:00,Cash,8.3,B,16.125,338.625,273.41,49,15
574-50-2254,Naypyitaw,Normal,Female,Food and beverages,49.31,16,2017-03-31,14:00:00,Credit card,9.9,C,39.448,828.408,466.26,322,40
352-72-9470,Mandalay,Normal,Female,Fashion accessories,83.41,9,2017-09-15,17:00:00,Ewallet,9.2,B,37.5345,788.2245,622.83,NA,NA
975-38-3211,Naypyitaw,Member,Female,Fashion accessories,55.84,20,2017-07-01,12:00:00,Ewallet,7.7,C,55.84,1172.64,599.81,NA,NA
447-43-9242,Naypyitaw,Member,Male,Home and lifestyle,37.12,9,2017-12-30,13:00:00,Ewallet,6.6,C,16.704,350.784,250.08,NA,NA
139-46-8416,Mandalay,Member,Male,Health and beauty,51.83,10,2017-12-20,18:00:00,Credit card,9.3,B,25.915,544.215,269.45,248,48
170-76-4385,Naypyitaw,Member,Female,Health and beauty,39.07,12,2017-11-02,19:00:00,Ewallet,7.9,C,23.442,492.282,234.78,NA,NA
894-10-9045,Mandalay,Normal,Female,Home and lifestyle,62.06,16,2017-02-24,12:00:00,Credit card,9.1,B,49.648,1042.608,575.74,417,42
184-77-6626,Naypyitaw,Member,Female,Electronic accessories,28.89,16,2017-04-29,13:00:00,Ewallet,7.1,C,23.112,485.352,354.7,NA,NA
440-50-7153,Yangon,Normal,Female,Electronic accessories,68.06,22,2017-10-13,19:00:00,Cash,7,A,74.866,1572.186,1168.37,328,21
865-11-7174,Naypyitaw,Member,Female,Home and lifestyle,31.84,20,2017-04-16,13:00:00,Credit card,7.6,C,31.84,668.64,451.18,185,29
684-78-3137,Yangon,Member,Male,Home and lifestyle,63.65,2,2017-08-07,18:00:00,Cash,7.3,A,6.365,133.665,95.96,31,24
732-10-6389,Yangon,Member,Male,Sports and travel,72.07,17,2017-11-12,12:00:00,Cash,7.2,A,61.2595,1286.4495,1072.56,152,12
654-29-9857,Mandalay,Member,Male,Home and lifestyle,66.97,1,2017-11-01,14:00:00,Cash,6.6,B,3.3485,70.3185,42.85,24,36
417-55-1055,Yangon,Normal,Male,Home and lifestyle,51.05,6,2017-02-06,13:00:00,Credit card,4.8,A,15.315,321.615,264.32,41,13
440-96-7968,Yangon,Member,Male,Sports and travel,33.31,5,2017-10-05,14:00:00,Credit card,4.7,A,8.3275,174.8775,110.85,55,33
524-48-1203,Mandalay,Member,Female,Electronic accessories,19.6,5,2017-07-24,12:00:00,Credit card,9.1,B,4.9,102.9,66.06,31,32
327-77-9436,Mandalay,Member,Female,Health and beauty,20.79,2,2017-07-15,14:00:00,Cash,8,B,2.079,43.659,24.67,16,40
223-46-8827,Mandalay,Member,Male,Food and beverages,53.34,19,2017-07-20,14:00:00,Cash,4,B,50.673,1064.133,629.04,384,37
124-27-5036,Yangon,Member,Male,Fashion accessories,65.96,20,2017-04-19,16:00:00,Cash,8.5,A,65.96,1385.16,1017.86,301,22
132-26-3542,Yangon,Normal,Female,Food and beverages,94.03,6,2017-09-09,15:00:00,Cash,7.9,A,28.209,592.389,408.48,155,27
360-21-9733,Naypyitaw,Member,Male,Fashion accessories,66.1,11,2017-07-03,17:00:00,Ewallet,7.8,C,36.355,763.455,598.08,NA,NA
697-94-7798,Yangon,Member,Female,Electronic accessories,22.34,17,2017-08-09,11:00:00,Cash,8.5,A,18.989,398.769,197.9,181,47
227-23-1969,Naypyitaw,Member,Male,Health and beauty,52.8,4,2017-10-02,10:00:00,Ewallet,8.5,C,10.56,221.76,114.35,NA,NA
131-25-6137,Mandalay,Member,Male,Sports and travel,62.67,8,2017-05-13,12:00:00,Cash,8.7,B,25.068,526.428,311.23,190,37
748-45-2817,Naypyitaw,Member,Male,Health and beauty,39.37,9,2017-03-25,15:00:00,Cash,7.1,C,17.7165,372.0465,212.38,141,40
834-11-9868,Yangon,Member,Female,Food and beverages,87.12,14,2017-09-27,14:00:00,Credit card,6.3,A,60.984,1280.664,1024.65,195,15
563-74-2750,Naypyitaw,Normal,Male,Sports and travel,22.83,16,2017-10-09,19:00:00,Cash,5.1,C,18.264,383.544,224.47,140,38
242-59-8002,Mandalay,Member,Female,Sports and travel,56.47,17,2017-10-13,13:00:00,Credit card,5.3,B,47.9995,1007.9895,654.97,305,31
394-25-1179,Yangon,Normal,Female,Food and beverages,71.62,5,2017-11-11,19:00:00,Ewallet,7.6,A,17.905,376.005,189.61,NA,NA
266-62-5221,Yangon,Member,Male,Food and beverages,71.61,10,2017-04-26,14:00:00,Credit card,7.2,A,35.805,751.905,580.98,135,18
641-82-9294,Yangon,Normal,Male,Home and lifestyle,67.24,19,2017-03-19,12:00:00,Ewallet,9,A,63.878,1341.438,646.13,NA,NA
927-84-3511,Mandalay,Normal,Male,Food and beverages,36.41,17,2017-03-25,10:00:00,Cash,6.4,B,30.9485,649.9185,462.14,156,25
413-23-1564,Naypyitaw,Normal,Male,Home and lifestyle,35.4,11,2017-01-20,18:00:00,Ewallet,9,C,19.47,408.87,231.94,NA,NA
774-36-9688,Yangon,Member,Female,Electronic accessories,55.56,17,2017-11-15,19:00:00,Credit card,4.5,A,47.226,991.746,799.18,145,15
899-79-3006,Mandalay,Normal,Male,Health and beauty,82.31,5,2017-03-20,11:00:00,Credit card,9,B,20.5775,432.1275,355.88,55,13
916-40-2603,Yangon,Normal,Female,Food and beverages,12.11,15,2017-01-23,14:00:00,Cash,4.3,A,9.0825,190.7325,133.66,47,26
747-56-5398,Yangon,Member,Male,Sports and travel,56.89,19,2017-03-16,17:00:00,Ewallet,9.8,A,54.0455,1134.9555,882.16,NA,NA
537-40-5335,Naypyitaw,Normal,Female,Sports and travel,58.04,16,2017-01-04,11:00:00,Ewallet,9.9,C,46.432,975.072,707.03,NA,NA
497-73-4204,Mandalay,Member,Female,Fashion accessories,56.93,4,2017-11-13,18:00:00,Credit card,6.3,B,11.386,239.106,186.64,41,18
112-50-5730,Mandalay,Normal,Male,Food and beverages,86.56,2,2017-12-30,16:00:00,Cash,4,B,8.656,181.776,149.79,23,13
893-46-4685,Yangon,Normal,Female,Sports and travel,12.51,5,2017-10-10,19:00:00,Credit card,7.9,A,3.1275,65.6775,47.61,14,23
274-12-3430,Mandalay,Normal,Female,Health and beauty,58.08,7,2017-07-10,16:00:00,Credit card,6.3,B,20.328,426.888,290.95,115,28
317-57-1586,Mandalay,Member,Male,Food and beverages,10.09,7,2017-12-13,16:00:00,Credit card,6.3,B,3.5315,74.1615,40.07,30,43
187-73-2800,Mandalay,Normal,Male,Health and beauty,34.25,2,2017-10-26,12:00:00,Ewallet,4.4,B,3.425,71.925,56.62,NA,NA
673-20-4275,Naypyitaw,Member,Female,Sports and travel,47.45,12,2017-05-02,15:00:00,Credit card,4.9,C,28.47,597.87,380.13,189,33
547-65-9644,Mandalay,Normal,Male,Health and beauty,57.89,1,2017-05-20,17:00:00,Cash,9.7,B,2.8945,60.7845,39.16,18,32
914-40-3983,Naypyitaw,Member,Male,Electronic accessories,83.34,20,2017-11-16,14:00:00,Credit card,8.8,C,83.34,1750.14,1298.19,368,22
649-36-1361,Yangon,Normal,Female,Fashion accessories,40.69,12,2017-10-21,12:00:00,Credit card,9.9,A,24.414,512.694,428.68,59,12
772-49-8981,Yangon,Normal,Male,Fashion accessories,16.37,1,2017-08-17,10:00:00,Ewallet,5.9,A,0.8185,17.1885,8.5,NA,NA
164-56-6166,Naypyitaw,Normal,Male,Health and beauty,12.39,18,2017-01-12,14:00:00,Ewallet,9,C,11.151,234.171,197.4,NA,NA
657-92-1138,Yangon,Member,Male,Fashion accessories,34.18,14,2017-10-10,19:00:00,Credit card,4.9,A,23.926,502.446,402.39,76,15
771-95-9731,Yangon,Normal,Female,Sports and travel,82.82,18,2017-07-27,11:00:00,Cash,4.4,A,74.538,1565.298,755.68,735,49
703-46-3298,Naypyitaw,Member,Female,Home and lifestyle,38.47,18,2017-04-19,19:00:00,Cash,6.2,C,34.623,727.083,352.53,339,49
369-72-2289,Naypyitaw,Normal,Male,Food and beverages,18.88,8,2017-03-02,16:00:00,Ewallet,5.5,C,7.552,158.592,98.28,NA,NA
945-23-4655,Yangon,Member,Male,Electronic accessories,32.33,20,2017-06-02,12:00:00,Cash,9.8,A,32.33,678.93,512.74,133,20
749-48-5285,Mandalay,Member,Male,Fashion accessories,18.71,16,2017-02-25,16:00:00,Credit card,5.3,B,14.968,314.328,236.31,63,21
777-23-2710,Mandalay,Member,Male,Electronic accessories,92.01,7,2017-06-11,18:00:00,Cash,9,B,32.2035,676.2735,552.08,91,14
812-39-6985,Naypyitaw,Member,Female,Food and beverages,46.33,9,2017-06-22,12:00:00,Credit card,8.6,C,20.8485,437.8185,367.18,49,11
204-61-2398,Yangon,Member,Male,Health and beauty,61.54,19,2017-03-05,11:00:00,Cash,6.8,A,58.463,1227.723,963.23,206,17
147-19-7770,Yangon,Normal,Female,Fashion accessories,43.06,1,2017-11-19,18:00:00,Cash,8.2,A,2.153,45.213,27.31,15,36
414-92-6500,Naypyitaw,Normal,Female,Electronic accessories,55.53,7,2017-06-27,14:00:00,Ewallet,6.7,C,19.4355,408.1455,337.41,NA,NA
932-99-8764,Naypyitaw,Normal,Female,Home and lifestyle,74.02,19,2017-10-06,16:00:00,Ewallet,8.4,C,70.319,1476.699,934.74,NA,NA
932-10-5634,Mandalay,Normal,Female,Home and lifestyle,88.67,16,2017-03-25,19:00:00,Cash,9.2,B,70.936,1489.656,1082.58,336,23
908-69-7410,Mandalay,Normal,Female,Electronic accessories,24.08,9,2017-07-27,18:00:00,Ewallet,6.1,B,10.836,227.556,189.92,NA,NA
587-76-1968,Yangon,Normal,Female,Fashion accessories,90.56,8,2017-12-26,16:00:00,Credit card,9.8,A,36.224,760.704,569.94,154,21
548-47-7714,Naypyitaw,Member,Male,Fashion accessories,22.35,4,2017-06-03,15:00:00,Cash,9.8,C,4.47,93.87,61.77,27,30
203-94-5433,Mandalay,Member,Female,Food and beverages,56.68,9,2017-02-23,14:00:00,Ewallet,8.2,B,25.506,535.626,296.83,NA,NA
384-97-4778,Mandalay,Normal,Male,Home and lifestyle,44.35,5,2017-10-07,14:00:00,Cash,4.4,B,11.0875,232.8375,142.73,79,35
519-16-1917,Yangon,Member,Male,Health and beauty,33.83,11,2017-01-08,18:00:00,Ewallet,8.4,A,18.6065,390.7365,225.29,NA,NA
545-88-9781,Mandalay,Normal,Male,Health and beauty,70.87,1,2017-03-18,13:00:00,Cash,7.1,B,3.5435,74.4135,46.19,24,34
153-36-9584,Yangon,Normal,Male,Home and lifestyle,63.52,10,2017-07-25,16:00:00,Cash,5.8,A,31.76,666.96,514.3,120,19
195-30-5198,Mandalay,Member,Female,Fashion accessories,35.59,7,2017-04-10,12:00:00,Ewallet,8.7,B,12.4565,261.5865,156.72,NA,NA
146-89-3376,Mandalay,Member,Male,Food and beverages,85.66,8,2017-02-07,17:00:00,Credit card,8.3,B,34.264,719.544,478.67,206,30
617-90-1101,Naypyitaw,Normal,Female,Sports and travel,46.29,13,2017-06-08,12:00:00,Cash,6.8,C,30.0885,631.8585,311.93,289,48
480-37-7041,Mandalay,Normal,Male,Fashion accessories,31.71,12,2017-10-22,12:00:00,Ewallet,9.2,B,19.026,399.546,277.9,NA,NA
227-46-9644,Mandalay,Normal,Male,Electronic accessories,11.25,5,2017-01-22,10:00:00,Cash,4.3,B,2.8125,59.0625,41.84,14,25
219-53-5781,Naypyitaw,Normal,Male,Electronic accessories,17.06,3,2017-02-07,10:00:00,Cash,7.3,C,2.559,53.739,45.94,5,10
197-89-7651,Yangon,Normal,Male,Electronic accessories,35.57,25,2017-08-29,18:00:00,Credit card,8.9,A,44.4625,933.7125,648.11,241,27
475-56-2218,Naypyitaw,Member,Female,Health and beauty,43.02,14,2017-08-30,11:00:00,Ewallet,4.1,C,30.114,632.394,380.42,NA,NA
741-34-1391,Naypyitaw,Member,Female,Fashion accessories,29.25,16,2017-08-19,12:00:00,Cash,4.7,C,23.4,491.4,266,202,43
486-56-5589,Naypyitaw,Member,Female,Sports and travel,73.25,18,2017-09-03,11:00:00,Ewallet,5.4,C,65.925,1384.425,704.55,NA,NA
703-92-6338,Mandalay,Member,Female,Health and beauty,69.2,6,2017-07-31,10:00:00,Cash,4.5,B,20.76,435.96,362.31,52,12
789-40-6736,Yangon,Member,Female,Home and lifestyle,83.18,6,2017-10-24,15:00:00,Cash,9.7,A,24.954,524.034,406.46,92,18
848-93-2959,Naypyitaw,Normal,Female,Fashion accessories,63.76,3,2017-08-25,10:00:00,Cash,8.8,C,9.564,200.844,108.65,82,43
236-97-3057,Mandalay,Member,Male,Health and beauty,81.53,7,2017-03-28,16:00:00,Credit card,6.2,B,28.5355,599.2455,408.2,162,28
811-10-1728,Yangon,Member,Female,Sports and travel,79.84,13,2017-10-20,15:00:00,Ewallet,6.2,A,51.896,1089.816,532.96,NA,NA
545-26-7281,Mandalay,Normal,Male,Home and lifestyle,86.63,1,2017-04-01,11:00:00,Cash,9.3,B,4.3315,90.9615,73.67,12,14
466-14-5053,Mandalay,Member,Male,Health and beauty,59.05,12,2017-05-23,18:00:00,Ewallet,4.7,B,35.43,744.03,554.87,NA,NA
850-72-7100,Mandalay,Member,Female,Food and beverages,23.12,9,2017-06-16,15:00:00,Ewallet,5.7,B,10.404,218.484,119.87,NA,NA
340-58-6031,Mandalay,Member,Male,Health and beauty,74.22,6,2017-07-10,19:00:00,Credit card,5.1,B,22.266,467.586,301.33,143,32
670-55-6478,Naypyitaw,Member,Male,Home and lifestyle,49.56,1,2017-08-02,13:00:00,Ewallet,7.1,C,2.478,52.038,26.7,NA,NA
659-72-4893,Mandalay,Member,Female,Electronic accessories,44.16,19,2017-08-20,13:00:00,Credit card,7.2,B,41.952,880.992,733.71,105,12
870-61-9750,Mandalay,Normal,Male,Health and beauty,14.58,18,2017-03-06,18:00:00,Ewallet,6.4,B,13.122,275.562,186.21,NA,NA
300-34-9736,Mandalay,Normal,Male,Home and lifestyle,23.35,6,2017-01-02,12:00:00,Cash,4.3,B,7.005,147.105,82.89,57,40
159-53-1996,Mandalay,Member,Female,Sports and travel,38.74,4,2017-10-23,17:00:00,Ewallet,4.3,B,7.748,162.708,138.88,NA,NA
292-14-4980,Naypyitaw,Normal,Female,Sports and travel,13.34,20,2017-09-11,18:00:00,Cash,7.1,C,13.34,280.14,205.59,61,22
799-27-4914,Yangon,Member,Male,Fashion accessories,97.43,8,2017-04-07,19:00:00,Ewallet,5.4,A,38.972,818.412,675.14,NA,NA
961-44-8876,Mandalay,Member,Female,Electronic accessories,87.07,1,2017-11-07,17:00:00,Credit card,8.7,B,4.3535,91.4235,50.17,36,42
820-43-4066,Mandalay,Member,Male,Home and lifestyle,74.85,2,2017-09-15,11:00:00,Cash,5.7,B,7.485,157.185,103.2,46,31
378-47-5919,Naypyitaw,Member,Male,Fashion accessories,20.21,2,2017-09-21,18:00:00,Credit card,6.7,C,2.021,42.441,28.26,12,30
534-25-2859,Naypyitaw,Normal,Male,Sports and travel,88.38,2,2017-11-13,18:00:00,Ewallet,8,C,8.838,185.598,121.98,NA,NA
539-21-7546,Naypyitaw,Normal,Male,Food and beverages,67.13,15,2017-05-22,15:00:00,Cash,4.2,C,50.3475,1057.2975,640.21,366,36
282-77-2706,Naypyitaw,Member,Male,Sports and travel,79.07,16,2017-08-15,10:00:00,Credit card,7.3,C,63.256,1328.376,812.9,452,35
861-76-3099,Yangon,Normal,Male,Food and beverages,63.27,7,2017-12-31,11:00:00,Ewallet,8.6,A,22.1445,465.0345,337.45,NA,NA
973-86-6181,Mandalay,Member,Female,Food and beverages,96.15,6,2017-01-09,12:00:00,Cash,8,B,28.845,605.745,451.79,125,21
215-61-5054,Naypyitaw,Normal,Female,Fashion accessories,36.3,9,2017-12-07,14:00:00,Credit card,4.1,C,16.335,343.035,202.92,123,37
207-90-2890,Yangon,Member,Male,Sports and travel,14.36,3,2017-01-23,17:00:00,Cash,6.6,A,2.154,45.234,32.58,10,24
686-13-8520,Naypyitaw,Normal,Male,Health and beauty,18.05,14,2017-11-01,18:00:00,Cash,4.2,C,12.635,265.335,185.41,67,26
587-98-6132,Yangon,Normal,Female,Home and lifestyle,51.74,3,2017-04-22,19:00:00,Credit card,6.7,A,7.761,162.981,94.74,60,38
570-82-3524,Mandalay,Member,Female,Food and beverages,79.43,5,2017-06-19,18:00:00,Cash,7,B,19.8575,417.0075,341.28,55,14
613-36-6018,Mandalay,Normal,Male,Food and beverages,39.17,11,2017-12-21,15:00:00,Ewallet,8.3,B,21.5435,452.4135,340.35,NA,NA
543-20-8748,Mandalay,Normal,Female,Health and beauty,29.01,19,2017-12-18,13:00:00,Credit card,8.2,B,27.5595,578.7495,355.28,195,35
238-98-5338,Naypyitaw,Member,Male,Fashion accessories,46.18,15,2017-11-02,13:00:00,Ewallet,6.6,C,34.635,727.335,402.32,NA,NA
971-90-6011,Yangon,Member,Male,Sports and travel,45.57,4,2017-06-12,16:00:00,Ewallet,7.5,A,9.114,191.394,114.78,NA,NA
484-86-4889,Naypyitaw,Member,Male,Food and beverages,19.63,15,2017-05-04,16:00:00,Credit card,9.6,C,14.7225,309.1725,230.7,63,21
474-38-9793,Naypyitaw,Normal,Male,Home and lifestyle,68.81,5,2017-06-21,10:00:00,Credit card,6.5,C,17.2025,361.2525,198,146,42
149-12-2077,Naypyitaw,Member,Female,Sports and travel,17.37,14,2017-02-28,14:00:00,Ewallet,4.3,C,12.159,255.339,153.18,NA,NA
224-28-9501,Yangon,Member,Female,Health and beauty,51.48,5,2017-03-30,11:00:00,Cash,6.1,A,12.87,270.27,183.92,73,28
829-34-4214,Naypyitaw,Member,Female,Electronic accessories,35.08,15,2017-12-30,13:00:00,Credit card,9,C,26.31,552.51,308.94,217,41
830-38-6320,Naypyitaw,Member,Male,Home and lifestyle,93.02,16,2017-07-08,16:00:00,Cash,5.7,C,74.416,1562.736,1220.26,268,18
892-35-6511,Mandalay,Member,Female,Fashion accessories,95.98,10,2017-12-02,11:00:00,Ewallet,6.8,B,47.99,1007.79,835.39,NA,NA
974-55-3569,Yangon,Normal,Male,Electronic accessories,98.05,35,2017-01-10,13:00:00,Credit card,7.1,A,171.5875,3603.3375,2661.7,770,22
121-50-8619,Mandalay,Member,Male,Electronic accessories,33.83,20,2017-02-06,15:00:00,Credit card,8.7,B,33.83,710.43,414.27,262,38
727-71-3917,Mandalay,Member,Male,Sports and travel,33.25,20,2017-03-09,19:00:00,Cash,4.9,B,33.25,698.25,582.73,82,12
141-33-4784,Naypyitaw,Normal,Female,Sports and travel,15.64,14,2017-05-29,12:00:00,Ewallet,6.6,C,10.948,229.908,178.35,NA,NA
371-81-4540,Naypyitaw,Normal,Female,Home and lifestyle,14.01,18,2017-05-13,14:00:00,Credit card,7.8,C,12.609,264.789,188.04,64,25
529-20-2102,Mandalay,Member,Male,Food and beverages,83.78,2,2017-09-07,14:00:00,Credit card,8.4,B,8.378,175.938,108.32,59,35
824-37-3658,Yangon,Normal,Male,Food and beverages,33.63,9,2017-10-28,14:00:00,Cash,8,A,15.1335,317.8035,249.48,53,17
763-26-4900,Naypyitaw,Member,Female,Health and beauty,96.9,18,2017-10-02,18:00:00,Cash,8.2,C,87.21,1831.41,1515.45,228,13
841-72-3663,Yangon,Member,Female,Health and beauty,91.1,10,2017-08-04,17:00:00,Cash,4.5,A,45.55,956.55,473.4,437,48
278-37-7831,Naypyitaw,Member,Female,Electronic accessories,68.2,13,2017-09-12,10:00:00,Ewallet,4.2,C,44.33,930.93,501.78,NA,NA
111-78-4093,Naypyitaw,Normal,Male,Fashion accessories,16.15,16,2017-07-18,11:00:00,Credit card,4.6,C,12.92,271.32,197.56,60,23
475-64-3624,Mandalay,Normal,Male,Health and beauty,20.77,3,2017-08-06,15:00:00,Cash,6.3,B,3.1155,65.4255,43.14,19,30
287-59-8322,Yangon,Normal,Male,Home and lifestyle,85.59,9,2017-02-17,17:00:00,Ewallet,8.2,A,38.5155,808.8255,465.57,NA,NA
930-24-9547,Mandalay,Normal,Female,Food and beverages,36.72,12,2017-02-12,15:00:00,Credit card,4.4,B,22.032,462.672,255.15,185,42
877-57-8267,Mandalay,Normal,Male,Food and beverages,13.4,12,2017-03-15,12:00:00,Credit card,9.5,B,8.04,168.84,140.36,20,12
900-25-7761,Mandalay,Member,Male,Home and lifestyle,40.02,14,2017-08-09,11:00:00,Credit card,9.2,B,28.014,588.294,471,89,15
428-95-4272,Naypyitaw,Normal,Female,Home and lifestyle,89.8,4,2017-11-15,10:00:00,Cash,6,C,17.96,377.16,314.55,44,12
687-21-4208,Yangon,Normal,Male,Sports and travel,43.68,16,2017-09-12,10:00:00,Ewallet,9,A,34.944,733.824,531.42,NA,NA
